COMMENTS: Created on the 05/12/05
COMMENTS: Axes are: Energy and Angle
COMMENTS: PDFs are: Cut Value and TKR Plane (3x16)
COMMENTS: Parameters are: TKR Hits Coefficient(1), Log Normal Parameters(4)
COMMENTS: Log Normal Parameters are: Norm, MPV, Width, Tail
#PDFs: 48 #Parameters: 5
AXES:
2
0.925987 0.966237 817.029 52.0326 -0.34108
0.834928 0.913567 808.43 43.821 -0.348178
1.12578 0.942869 938.944 51.631 -0.305647
0.947294 0.969504 900.637 52.1101 -0.326746
0.819817 0.963998 880.428 53.0039 -0.315153
0.75577 0.945528 866.518 54.0889 -0.27541
0.70213 0.902353 869.137 47.9279 -0.304978
0.959624 0.967234 1751.26 81.7975 -0.288568
0.77175 0.961853 1701.74 81.1006 -0.344705
0.692821 0.9548 1675.67 86.4918 -0.331111
0.700404 0.970094 1671.63 94.1128 -0.387833
0.612393 0.932568 1658.23 93.1357 -0.401638
1.00117 0.961002 2603.81 112.383 -0.370456
0.600228 0.946232 2470.15 113.658 -0.317943
0.290997 0.938711 2373.37 125.537 -0.296906
0.353634 0.973623 2376.76 140.457 -0.407752
0.326913 0.919359 2370.8 135.528 -0.36297
PDF: Cut Value 2 and TKR Plane 2
0.377708 0.944627 57.3788 4.87768 -0.237325
0.349491 0.951492 55.6793 4.73481 -0.187022
0.298157 0.95615 53.0578 4.35996 -0.232491
0.320174 0.959729 54.4383 4.34916 -0.22602
0.309267 0.943396 53.7135 4.1554 -0.200542
0.339111 0.932294 63.8983 4.79091 -0.205675
0.282771 0.944406 60.838 4.6076 -0.250803
0.321499 0.9386 63.1768 4.5206 -0.207602
0.326239 0.952405 63.3688 4.54025 -0.201932
0.299006 0.958964 61.9749 4.49929 -0.247378
0.263181 0.955242 95.1933 5.62982 -0.296607
0.301124 0.951872 97.7477 5.60108 -0.31782
0.304198 0.958826 98.1798 5.58578 -0.359533
0.333324 0.964987 99.4578 5.85981 -0.321586
0.306137 0.95361 97.9551 5.82826 -0.33859
0.32821 0.96082 188.891 8.33296 -0.358611
0.409922 0.956337 192.993 8.89127 -0.340005
0.371796 0.949345 190.176 9.20636 -0.360165
0.463359 0.961436 195.087 9.80996 -0.382125
0.377013 0.965343 189.621 9.94889 -0.377397
0.354148 0.969273 280.111 11.4826 -0.422985
0.4392 0.975722 283.086 13.0144 -0.369674
0.643603 0.958021 292.679 14.4454 -0.327768
0.594732 0.967979 288.203 15.086 -0.356539
0.555895 0.966188 286.154 15.1876 -0.413206
0.518342 0.971055 466.591 18.7554 -0.414191
0.739856 0.971598 475.058 21.7365 -0.400326
0.774915 0.969883 472.192 24.2996 -0.39119
0.904129 0.978702 476.865 25.2207 -0.424627
1.38284 0.961767 500.008 28.0172 -0.366258
1.27053 0.967833 857.789 35.9041 -0.378481
1.11993 0.972293 836.579 40.1652 -0.394584
2.06836 0.966266 876.048 49.015 -0.340528
2.86433 0.954573 913.197 52.2522 -0.348082
1.96444 0.958407 854.453 51.875 -0.337825
1.54649 0.958059 960.204 41.1626 -0.397182
1.88799 0.948091 963.885 46.6395 -0.311285
1.49009 0.977417 927.583 51.8426 -0.42488
2.45926 0.949948 966.961 56.3847 -0.317344
3.22145 0.963955 1005.46 63.4253 -0.339935
1.47146 0.966175 1783.23 84.8458 -0.362024
3.28805 0.953094 1850.76 100.453 -0.327583
3.69518 0.972999 1823.9 117.14 -0.345263
4.36657 0.954629 1836.27 119.912 -0.334146
4.98581 0.966114 1860.09 133.535 -0.3733
1.60305 0.957712 2597.39 133.472 -0.429565
5.1576 0.954508 2738.5 156.819 -0.348264
5.50172 0.965261 2671.23 175.445 -0.331101
5.08759 0.971772 2591.22 193.754 -0.337228
1.24968 0.97212 2361.87 198.828 -0.414335
PDF: Cut Value 2 and TKR Plane 3
0.536436 0.959392 61.4908 6.94974 -0.194999
0.524594 0.960172 61.1689 6.37118 -0.180945
0.513994 0.961858 60.9864 6.27579 -0.192514
0.506298 0.961851 60.4396 6.05731 -0.142805
0.477702 0.97085 59.0549 5.91618 -0.184021
0.557311 0.943599 71.605 7.25179 -0.189407
0.576735 0.950317 73.037 6.93201 -0.13756
0.465043 0.958109 67.1271 6.25478 -0.262881
0.44646 0.953162 66.1141 5.88891 -0.216698
0.470643 0.960421 67.3616 5.99496 -0.194511
0.50924 0.948426 104.623 7.86757 -0.278434
0.484653 0.955737 103.54 7.29541 -0.272689
0.467022 0.95109 102.446 7.15278 -0.249847
0.422571 0.958812 99.8966 6.91251 -0.256752
0.430817 0.964323 100.678 6.95942 -0.315064
0.522858 0.963903 194.837 10.0959 -0.272613
0.501966 0.968627 194.065 9.95635 -0.333602
0.445705 0.963209 190.427 9.90972 -0.37396
0.461239 0.961979 190.889 10.2204 -0.34967
0.515089 0.967546 193.351 10.7969 -0.323637
0.441515 0.966369 278.845 12.3703 -0.327618
0.534171 0.965832 285.611 12.8322 -0.383934
0.454355 0.963929 278.506 13.678 -0.387756
0.598605 0.95309 286.855 14.3108 -0.357807
0.719165 0.96796 293.107 15.5838 -0.355866
0.62141 0.966715 468.317 19.2344 -0.336681
0.593607 0.972247 464.599 20.3733 -0.42678
0.653632 0.969266 463.799 22.3765 -0.405032
0.77857 0.967543 468.628 24.7373 -0.379105
0.847848 0.970406 471.01 25.5456 -0.378963
0.287713 0.972123 793.606 33.2753 -0.400969
0.811468 0.967964 820.49 38.0209 -0.353969
0.921647 0.975039 816.414 43.0212 -0.41455
0.759651 0.973446 796.042 45.6446 -0.400778
1.95568 0.968535 866.966 51.4014 -0.382021
0.870721 0.961492 921.356 36.6204 -0.391793
1.06582 0.961564 923.687 43.6784 -0.407318
1.45276 0.950676 933.94 48.7055 -0.366076
1.41276 0.971539 917.735 53.1977 -0.37054
1.25285 0.961849 902.918 55.966 -0.389564
0.298095 0.964004 1717.09 77.5264 -0.415934
1.37762 0.966578 1760.15 90.9298 -0.390425
1.54214 0.972482 1727.82 104.28 -0.368736
3.4482 0.971655 1819.48 121.12 -0.341647
4.80583 0.955657 1891.26 133.691 -0.292149
0.0826106 0.966375 2511.36 125.903 -0.422311
0.578043 0.968565 2482.95 143.928 -0.385836
4.47117 0.967637 2677.23 176.822 -0.377001
3.89527 0.967618 2572.81 185.89 -0.309304
3.90787 0.957653 2557.04 194.498 -0.329133
PDF: Cut Value 2 and TKR Plane 4
0.874406 0.954261 77.9562 9.56277 -0.0078885
0.759549 0.962076 71.7672 8.38248 -0.0807374
0.814596 0.959018 75.0681 8.55696 -0.036355
0.739731 0.959719 71.2079 7.80416 -0.095377
0.710086 0.972276 69.4838 7.91383 -0.101628
0.739386 0.962469 78.514 9.39744 -0.14465
0.740274 0.964774 78.9813 9.12958 -0.108508
0.7119 0.960503 78.0953 8.27792 -0.134156
0.6688 0.966615 75.5896 7.96319 -0.124755
0.642606 0.971798 74.0479 7.78255 -0.159112
0.694505 0.954026 110.946 10.1839 -0.178641
0.618569 0.952283 107.114 9.14429 -0.231188
0.644717 0.957118 109.791 9.02049 -0.248165
0.591936 0.968136 106.274 8.5473 -0.232625
0.573743 0.961669 104.815 8.33207 -0.220144
0.561063 0.960992 191.365 11.5778 -0.27775
0.611717 0.967386 196.275 11.3275 -0.294345
0.57735 0.966043 194.231 11.1476 -0.325381
0.545976 0.96559 191.597 11.0572 -0.305756
0.593642 0.969688 194.456 11.5825 -0.293773
0.608656 0.970462 284.423 14.4227 -0.28984
0.614342 0.969087 285.026 14.2423 -0.304399
0.643076 0.952638 286.327 14.5613 -0.286821
0.575511 0.96842 281.598 14.892 -0.355583
0.622099 0.967631 284.167 15.3042 -0.372348
0.549713 0.966738 458.368 19.5128 -0.349881
0.695749 0.9622 467.414 21.0524 -0.33458
0.651884 0.969747 461.361 22.2406 -0.38096
0.83339 0.971019 471.326 24.4151 -0.392376
0.697749 0.964929 460.704 24.2136 -0.396558
0.471478 0.971468 800.284 32.562 -0.362784
0.64709 0.969051 808.293 35.7756 -0.385978
0.465472 0.974616 785.365 39.3351 -0.43167
0.506841 0.973804 780.803 43.2401 -0.421799
0.756929 0.972437 794.616 45.2021 -0.393048
0.413662 0.949502 881.817 34.762 -0.328913
0.37588 0.960498 872.851 37.8941 -0.412116
1.00404 0.978333 908.43 47.7436 -0.411949
1.27579 0.972071 917.529 51.1124 -0.387639
0.852867 0.975003 883.723 51.2116 -0.407976
1.12163 0.967948 1791.54 75.2007 -0.435118
0.630891 0.964541 1712.82 86.1957 -0.36402
0.780724 0.976924 1689.84 97.9743 -0.412139
0.765152 0.972129 1655.32 108.899 -0.348252
0.977685 0.974597 1670.37 110.091 -0.424761
0.131124 0.966712 2514.55 117.343 -0.392538
0.481677 0.968447 2501 132.946 -0.417353
0.611451 0.973891 2440.49 155.094 -0.425702
1.75087 0.979507 2473.61 177.743 -0.371139
2.06638 0.964195 2480.99 182.619 -0.36649
PDF: Cut Value 2 and TKR Plane 5
1.25115 0.94354 99.0741 13.2066 0.0454112
0.984524 0.959883 82.3155 10.8422 0.00360768
0.992214 0.964507 83.3643 10.7374 0.00268894
0.965349 0.975109 82.083 10.5262 -0.0203281
0.916062 0.960505 79.1346 9.67099 -0.0306787
1.02604 0.957907 92.5592 12.3027 -0.00224785
0.852654 0.971269 82.606 10.6053 -0.0706094
0.884614 0.968063 85.5468 10.5691 -0.0855474
0.879833 0.96564 85.689 10.0909 -0.0929266
0.824284 0.96546 81.9153 9.53626 -0.0874941
0.844723 0.959725 116.244 12.5347 -0.149959
0.818336 0.953678 116.211 11.5625 -0.187205
0.742555 0.957888 111.723 10.583 -0.193359
0.73901 0.960774 111.818 10.268 -0.16248
0.671293 0.964238 107.519 9.76892 -0.188415
0.659556 0.976483 192.415 13.987 -0.288567
0.671001 0.96704 195.08 13.2469 -0.260804
0.679901 0.964317 196.495 12.6477 -0.268312
0.706623 0.967504 198.706 12.5651 -0.278212
0.744192 0.963821 200.332 12.9832 -0.221933
0.70112 0.962118 283.744 16.4474 -0.228353
0.677362 0.962899 284.644 15.5759 -0.27417
0.699566 0.969502 286.376 15.7783 -0.310654
0.702764 0.971727 286.407 15.9937 -0.331726
0.698257 0.962688 285.173 15.9296 -0.299148
0.701155 0.961945 462.324 21.2955 -0.291533
0.635099 0.968944 457.856 21.4739 -0.338808
0.684499 0.964131 459.124 22.5909 -0.298205
0.713805 0.973853 460.316 23.842 -0.366268
0.710068 0.964074 458.431 23.7194 -0.376632
0.529983 0.969749 798.646 32.4407 -0.366258
0.540137 0.966868 796.058 34.9495 -0.386765
0.541919 0.96957 787.129 38.5618 -0.377428
0.622044 0.976618 790.222 40.2911 -0.473024
0.504859 0.973581 774.139 42.6102 -0.40028
0.648115 0.9615 894.244 35.779 -0.324535
0.585086 0.976676 885.862 38.786 -0.428094
0.448021 0.961878 864.444 42.2719 -0.449797
0.628145 0.966042 870.686 45.7518 -0.397132
0.618991 0.965777 866.894 48.0164 -0.421418
0.366851 0.963406 1716.77 70.7817 -0.392584
0.237567 0.96924 1677.57 83.2653 -0.361831
0.231056 0.965888 1647.5 89.8932 -0.382905
0.989797 0.971024 1693.67 102.184 -0.388044
1.24592 0.977065 1708.38 107.154 -0.432439
0.15423 0.969505 2519.87 110.069 -0.408959
0.05135 0.978653 2464.7 129.423 -0.424326
0.103141 0.982426 2413.6 147.571 -0.427998
0.224444 0.978509 2384.27 153.223 -0.432178
1.04335 0.975583 2443.17 167.586 -0.424073
PDF: Cut Value 2 and TKR Plane 6
1.2588 0.837931 97.5524 12.1328 0.0599814
1.01446 0.899055 82.6044 11.0502 0.0542829
1.05385 0.895129 85.2868 10.8233 0.0216239
0.992897 0.894485 82.8727 10.3501 -0.0405
0.951138 0.923265 80.1554 10.0517 -0.0242013
1.26657 0.884647 106.627 14.031 0.0162279
1.10837 0.910828 97.6026 12.3729 0.0221963
0.910617 0.90407 85.2741 10.8316 -0.0222483
0.886623 0.93379 84.2899 10.3298 -0.0347046
0.93105 0.930587 88.1697 10.5315 -0.109936
1.00736 0.936169 124.937 14.5347 -0.132291
0.89153 0.919409 118.995 12.7376 -0.144883
0.950349 0.94776 124.046 13.4088 -0.160541
0.787071 0.933835 113.738 10.6713 -0.21422
0.759292 0.922728 110.863 10.7227 -0.139801
0.822087 0.959293 200.254 15.5124 -0.194293
0.712737 0.955132 194.892 14.2758 -0.256868
0.683895 0.95461 193.89 13.5048 -0.279437
0.8134 0.935213 203.901 13.7122 -0.212944
0.731928 0.947848 197.527 13.2092 -0.250765
0.682907 0.960107 279.14 16.893 -0.321715
0.79107 0.959671 289.77 16.6012 -0.288304
0.808044 0.947018 291.631 16.9781 -0.233204
0.832756 0.951953 294.653 16.1361 -0.316166
0.716876 0.944183 284.622 15.9192 -0.327359
0.668699 0.971302 454.374 22.603 -0.296391
0.671529 0.951712 455.978 21.959 -0.319824
0.843714 0.956569 468.432 23.9381 -0.263716
0.74835 0.944987 461.433 22.8589 -0.359932
0.759179 0.951754 462.068 24.1315 -0.382269
0.553447 0.966439 791.387 33.4528 -0.293614
0.754071 0.965591 813.122 34.8851 -0.413101
0.908327 0.958783 819.033 39.6638 -0.359714
0.374449 0.959267 762.685 39.8588 -0.377338
0.803961 0.952256 800.19 42.3882 -0.406168
0.429772 0.965835 869.59 36.9195 -0.38931
0.390448 0.967598 862.739 37.979 -0.406
0.730719 0.912688 883.216 40.2786 -0.270823
0.592475 0.965739 866.211 46.5192 -0.410152
0.73354 0.947321 872.866 49.6776 -0.393133
0.530966 0.932344 1727.83 64.1134 -0.36503
0.258401 0.964638 1677.01 81.3062 -0.395561
0.513287 0.939847 1680.99 81.2933 -0.439999
0.613768 0.956297 1663.51 99.7304 -0.383439
0.751686 0.915326 1665.64 97.1483 -0.295277
0.257844 0.937386 2520.41 104.756 -0.374473
0.486229 0.948261 2513.43 124.357 -0.411196
0.05135 0.965939 2402.48 143.785 -0.446625
0.444677 0.969275 2413.95 155.936 -0.430139
1.24916 0.91451 2473.06 156.686 -0.366634
PDF: Cut Value 2 and TKR Plane 7
1.07719 0.861786 86.1569 11.7933 0.110896
1.56487 0.82276 120.069 16.0411 0.0700275
0.989757 0.897019 83.2118 10.9433 0.0511435
0.980103 0.89757 83.024 10.5341 0.0778762
1.00463 0.888511 84.3281 10.1109 0.0632455
2.41135 0.8 184.569 25.7809 0.245994
0.923824 0.91283 86.3919 11.4399 -0.0560635
1.04056 0.918735 95.4985 11.3143 0.0254943
1.04978 0.918822 97.3341 11.5687 -0.0632728
0.953456 0.918502 90.7087 10.8605 -0.016528
0.970499 0.90835 123.846 14.2617 -0.218992
1.07768 0.914765 133.343 15.0124 -0.08903
0.879069 0.90587 120.594 11.8496 -0.142651
0.859267 0.92662 119.158 12.0484 -0.103562
0.850988 0.910061 118.898 10.6955 -0.116881
0.891227 0.950829 205.313 16.6421 -0.19553
0.884787 0.958062 206.794 16.659 -0.16207
0.843044 0.961434 208.751 14.5886 -0.308236
0.822127 0.947484 206.132 14.1187 -0.253836
0.771159 0.950795 201.583 13.5175 -0.234885
0.827572 0.933232 287.889 17.9872 -0.174828
0.803587 0.940942 288.664 18.0869 -0.167239
0.715392 0.952606 284.885 17.0672 -0.299712
0.788023 0.946935 290.026 17.2026 -0.219377
0.811557 0.939464 291.246 17.0986 -0.199144
0.847511 0.958589 469.112 23.3092 -0.233353
0.817967 0.965973 469.72 23.8892 -0.351699
0.770924 0.946851 463.755 22.8408 -0.285727
0.687616 0.958098 455.409 23.7052 -0.315958
0.844993 0.938248 469.493 24.861 -0.320805
0.656465 0.964203 799.472 33.3746 -0.279829
0.734189 0.957163 806.809 35.3161 -0.324952
0.752703 0.966864 807.317 38.0117 -0.427799
0.667429 0.969667 789.249 42.3695 -0.362114
0.399376 0.956111 761.32 41.7228 -0.390224
0.764344 0.953336 903.939 36.6529 -0.375091
0.706496 0.942392 891.934 39.3094 -0.340895
0.524719 0.946287 866.679 40.0744 -0.393167
0.475978 0.940864 849.382 44.5724 -0.290372
0.351257 0.945585 840.477 47.7851 -0.42377
0.503914 0.957867 1725.57 65.6551 -0.370588
0.0645148 0.973663 1647.42 79.1424 -0.392897
0.203404 0.96013 1648.32 86.1126 -0.446544
1.21849 0.968544 1734.63 97.7951 -0.340377
0.225305 0.935123 1621.15 96.7569 -0.380062
0.05135 0.929605 2488.23 98.5068 -0.300453
0.05 0.950879 2451.7 119.429 -0.352753
0.466696 0.944632 2438.85 139.76 -0.290627
0.185876 0.924365 2381.65 139.733 -0.314254
0.135685 0.928465 2358.99 157.549 -0.379378
PDF: Cut Value 2 and TKR Plane 8
0.980378 0.878459 80.8126 11.1853 0.100194
1.13859 0.884342 93.4016 12.7178 0.0869635
1.002 0.92226 86.5898 11.8103 -0.0276895
0.920133 0.920024 82.3102 10.5326 -0.103715
1.01529 0.894416 87.2145 10.5643 0.0661385
1.2124 0.862156 105.837 13.4203 -0.0288039
0.970702 0.911708 89.8373 12.192 -0.00811592
0.998035 0.92228 95.6897 12.3433 -0.0640854
1.13053 0.902247 104.906 12.5085 0.0267622
0.888203 0.927852 87.5495 11.0466 -0.0396361
1.18274 0.896389 138.877 15.9581 -0.0745107
0.98737 0.933724 127.351 15.4444 -0.144127
0.851732 0.928303 119.51 13.2912 -0.217589
0.926552 0.916954 126.405 12.3757 -0.158948
0.829683 0.926553 119.336 11.6317 -0.194078
0.858499 0.944289 200.881 17.0955 -0.132244
0.806568 0.955561 201.579 16.3875 -0.2282
0.810446 0.953462 206.057 15.1293 -0.289162
0.835607 0.946521 207.341 14.2943 -0.164137
0.836332 0.937478 207.222 13.9937 -0.172336
0.708994 0.956488 277.285 18.778 -0.239884
0.855077 0.948022 292.704 19.7021 -0.133256
0.736804 0.956731 286.84 17.4727 -0.26773
0.756549 0.952363 290.351 17.2532 -0.32057
0.829152 0.934993 295.215 16.945 -0.247315
0.841133 0.938519 466.305 23.6082 -0.182766
0.758255 0.966859 461.975 23.5965 -0.28066
0.772271 0.958736 464.291 23.5394 -0.28219
0.865161 0.944142 472.853 23.8634 -0.274827
0.697773 0.955242 456.298 24.1287 -0.315238
0.829451 0.954601 816.565 34.3168 -0.235275
0.755302 0.958906 809.403 35.1982 -0.338808
0.693461 0.961197 800.623 38.3484 -0.385969
0.464961 0.941425 771.565 38.5261 -0.353655
0.465711 0.949345 767.114 41.7251 -0.361184
0.707294 0.929656 893.769 34.5363 -0.290273
0.486424 0.9626 866.505 37.6226 -0.413274
0.617735 0.951771 874.824 40.2455 -0.354945
0.516822 0.952331 858.713 43.9953 -0.344404
0.72761 0.942318 877.637 46.8005 -0.378891
0.435996 0.950645 1711.48 68.4507 -0.335121
0.2917 0.95459 1668.62 75.1634 -0.325718
0.05 0.957826 1619.13 86.9395 -0.356588
0.437413 0.96238 1658.49 92.4451 -0.466366
0.05135 0.968242 1607.05 97.5395 -0.521857
0.05135 0.924135 2481.03 100.779 -0.326623
0.208067 0.945389 2474.29 116.088 -0.409247
1.94675 0.934828 2633.35 150.99 -0.340064
0.716734 0.975242 2459.85 145.885 -0.413655
0.05 0.964586 2362.15 160.141 -0.448768
PDF: Cut Value 2 and TKR Plane 9
0.96904 0.878183 81.8506 11.3206 0.018198
0.868558 0.902157 76.6946 10.8551 -0.0515339
0.929164 0.89652 82.5409 10.766 -0.0225043
1.01793 0.897122 90.0076 11.0494 -0.00787943
0.902587 0.905976 82.539 10.1821 -0.0138043
0.929892 0.92072 86.931 12.141 -0.0197728
1.03337 0.914976 97.4445 13.6918 -0.122905
1.00849 0.918408 96.8659 13.1365 -0.0214526
0.87553 0.927553 88.5851 10.9267 -0.0750253
0.89696 0.898941 90.1603 10.1955 -0.0702803
0.96092 0.926994 122.033 15.6145 -0.112336
0.919697 0.907487 122.209 14.5422 -0.0971836
0.964007 0.926849 130.497 14.4267 -0.206245
0.8519 0.926116 122.89 12.1976 -0.256151
0.870105 0.919 122.991 11.8735 -0.0555346
0.912815 0.947688 205.676 17.7636 -0.121485
0.880683 0.959669 207.451 17.9292 -0.207794
0.862555 0.941883 211.405 15.9691 -0.261932
0.85537 0.935092 211.204 14.3808 -0.181672
0.88867 0.928219 213.299 14.4272 -0.179311
0.815969 0.945537 283.926 19.2739 -0.173866
0.780994 0.955632 285.551 19.6453 -0.195132
0.892474 0.955242 302.867 19.0505 -0.291291
0.830476 0.943906 297.658 17.7744 -0.282072
0.871672 0.933895 300.304 17.3461 -0.224464
0.913107 0.941767 471.724 23.3237 -0.124618
0.776146 0.969421 463.019 25.1845 -0.274285
0.831606 0.966125 471.15 25.4004 -0.280223
0.804126 0.943765 469.78 23.4666 -0.327173
0.791414 0.944715 466.752 23.9797 -0.322368
0.856045 0.955153 819.627 34.0891 -0.252183
0.829833 0.971349 816.027 38.4748 -0.267434
0.660702 0.949339 794.521 37.6462 -0.292431
0.795088 0.938609 806.38 39.1724 -0.359422
0.808416 0.960113 806.894 41.0477 -0.410681
0.752121 0.924734 893.053 36.7121 -0.23634
0.620496 0.929202 880.685 34.628 -0.406069
0.59351 0.955729 869.028 44.5797 -0.318471
0.710298 0.952104 882.388 43.5176 -0.455046
0.551261 0.94047 861.272 42.5591 -0.429372
0.415783 0.952918 1705.77 68.0271 -0.348818
0.432882 0.946724 1691.88 73.891 -0.37384
0.716799 0.972952 1704.5 89.162 -0.411112
0.319431 0.956768 1639.31 90.0723 -0.428607
0.231605 0.941642 1618.32 94.9165 -0.419153
0.236789 0.963252 2508.02 105.216 -0.377914
0.0641009 0.958851 2459.79 112.03 -0.457655
0.252395 0.967471 2438.19 139.359 -0.435544
0.786435 0.970447 2462.09 159.913 -0.390808
0.05135 0.957764 2378.81 145.026 -0.56173
PDF: Cut Value 2 and TKR Plane 10
0.758869 0.888435 68.3575 10.2441 -0.00679183
0.755211 0.920765 69.3823 10.4412 -0.0835802
0.84457 0.915003 78.02 11.0547 -0.059967
0.851693 0.900255 79.175 10.0768 0.0433815
0.797982 0.909667 75.4962 9.4773 0.0165301
0.958611 0.916364 90.0431 13.6444 -0.0135041
0.938761 0.909757 89.6717 12.8247 -0.0271573
0.917575 0.908075 92.3159 12.0029 -0.0771516
0.882863 0.933979 91.3443 11.6214 -0.139523
0.906618 0.9114 92.4061 10.7634 -0.0558958
1.10443 0.902194 134.384 16.8374 -0.0147802
0.888554 0.91772 121.547 15.5697 -0.22597
0.960186 0.894881 131.764 14.4077 -0.164087
0.97579 0.91109 134.056 13.2469 -0.123639
0.829999 0.901677 121.937 11.6264 -0.15196
0.934179 0.935965 207.177 18.5385 -0.09876
0.901229 0.958848 207.846 19.0497 -0.152454
0.844435 0.952732 209.662 16.9953 -0.244909
0.818626 0.933069 209.911 14.5173 -0.290314
0.773217 0.93072 204.298 13.8087 -0.241943
0.901691 0.951542 294.01 20.6467 -0.192658
0.802704 0.960696 286.746 20.6348 -0.219569
0.819555 0.950789 295.972 19.1987 -0.26061
0.760065 0.948908 290.75 17.4858 -0.2613
0.855149 0.931308 299.552 17.6739 -0.254357
0.89516 0.960624 472.08 25.1192 -0.281243
0.81307 0.960567 462.312 26.0299 -0.198906
0.791615 0.961473 466.025 25.4949 -0.24106
0.768982 0.932091 465.479 24.0101 -0.263257
0.773151 0.940426 464.901 24.0335 -0.282547
0.711873 0.957615 801.743 34.4112 -0.319349
0.74236 0.956711 803.582 36.5092 -0.301892
0.587332 0.958821 787.838 38.0196 -0.38246
0.608794 0.941926 785.149 39.5697 -0.386982
0.6457 0.956463 788.928 41.8938 -0.417672
0.709987 0.969373 887.217 38.9153 -0.332873
0.704192 0.932028 883 36.927 -0.250811
0.543421 0.958283 861.665 44.0178 -0.317998
0.428082 0.952194 847.76 42.9468 -0.385384
0.750599 0.911513 879.89 45.5591 -0.328853
0.783461 0.950343 1756.26 68.1116 -0.391165
0.272905 0.942121 1666.42 74.7422 -0.381004
0.309732 0.942887 1646.96 84.9631 -0.307877
0.32302 0.938999 1636.95 88.6459 -0.357756
0.374824 0.950147 1644.49 92.5608 -0.492908
0.17023 0.954342 2492.42 106.531 -0.368164
0.128493 0.938017 2452.68 112.009 -0.377967
0.175492 0.934558 2418.72 128.543 -0.382596
0.05135 0.951407 2352.02 149.139 -0.306623
0.138297 0.957499 2375.28 151.904 -0.458947
PDF: Cut Value 2 and TKR Plane 11
0.681321 0.897172 62.4583 9.2037 0.076678
0.948819 0.870636 83.3084 11.4689 -0.00545058
0.80047 0.89388 75.8956 10.2504 -0.0494455
0.794363 0.919552 76.7321 9.90102 -0.0412698
0.769904 0.914116 74.7242 9.23385 0.029752
0.949331 0.900033 90.887 13.2522 0.0527686
0.801425 0.93653 77.8263 12.6878 0.0885311
0.733008 0.937204 78.3619 11.2287 -0.146208
0.879855 0.910114 92.2429 11.3426 -0.0836199
0.874249 0.911208 92.2239 11.0115 -0.0844438
1.04552 0.928385 131.691 18.0519 -0.0919407
0.953998 0.926872 124.809 17.2569 -0.109814
0.87299 0.907643 126.3 14.1765 -0.239351
0.92178 0.919534 131.582 13.5558 -0.164759
0.852882 0.895272 125.255 12.0158 -0.130564
1.028 0.94154 216.979 19.8617 -0.103567
0.986079 0.942821 215.352 19.6493 -0.106429
0.917068 0.947376 217.877 18.1049 -0.254304
0.883556 0.927022 216.334 15.4117 -0.168174
0.905648 0.91331 218.154 14.9087 -0.173854
1.10677 0.933574 315.292 22.6038 -0.0914327
0.84461 0.9529 289.622 20.9817 -0.208088
0.931439 0.951321 305.325 21.5331 -0.151813
0.840692 0.938359 301.029 17.7705 -0.271463
0.751062 0.929256 289.908 17.3058 -0.225923
0.873567 0.949168 468.733 25.3775 -0.228167
0.829737 0.962546 466.372 26.105 -0.27161
0.831415 0.955849 472.219 26.431 -0.312507
0.806453 0.94898 472.858 23.8541 -0.36456
0.801587 0.943792 466.973 25.5999 -0.232726
0.791306 0.962594 807.803 36.3463 -0.228547
0.770862 0.948262 805.232 36.8058 -0.261024
0.580905 0.973425 782.598 40.2675 -0.328317
0.854209 0.945756 818.913 39.6527 -0.336521
0.796137 0.964087 806.613 42.4776 -0.4015
0.85355 0.946025 908.154 37.0006 -0.335692
0.528864 0.943542 858.724 40.497 -0.283186
0.759406 0.946847 890.617 43.2378 -0.362982
0.473656 0.948066 854.21 43.0491 -0.383785
0.598059 0.928232 867.13 42.4505 -0.372554
0.677189 0.946388 1737.93 66.0441 -0.335071
0.413358 0.928324 1678.51 71.0688 -0.334604
0.379372 0.957882 1656.67 83.7057 -0.37614
0.261727 0.963954 1632.63 86.0025 -0.440606
0.05 0.940866 1592.56 90.6825 -0.403541
0.448495 0.944988 2535.22 101.371 -0.356174
0.19672 0.956757 2465 116.731 -0.404106
0.557917 0.933177 2478.96 128.248 -0.413651
0.448171 0.963224 2425.25 143.89 -0.388553
1.02866 0.906406 2490.55 149.69 -0.314451
PDF: Cut Value 2 and TKR Plane 12
1.51097 0.806149 129.844 20.3202 0.0947485
0.799032 0.915093 73.9219 11.1725 -0.0127455
0.717792 0.924986 70.5961 10.2152 -0.114735
0.821627 0.889645 80.2033 9.60595 -0.0175095
0.808261 0.902751 78.8071 9.39841 0.0723007
0.703236 0.919216 73.064 10.6978 -0.0445492
0.860404 0.891557 86.0026 12.3088 -0.0650493
0.887846 0.898203 92.1574 12.5267 -0.118261
0.829167 0.922868 89.4725 11.4241 -0.138511
0.893223 0.913767 95.1855 11.2392 -0.0644574
0.957259 0.900834 125.227 16.0207 -0.0878261
1.16143 0.892781 142.93 19.0456 -0.0187731
0.908025 0.924556 128.119 16.0546 -0.163874
0.916338 0.923312 132.603 14.2995 -0.181336
0.926349 0.880099 132.446 12.5315 -0.0607379
1.02512 0.937207 220.346 20.6626 -0.175829
0.882146 0.944378 204.406 19.6392 -0.158843
0.878341 0.952415 214.413 18.9325 -0.288377
0.865251 0.930154 216.135 15.9385 -0.216885
0.825744 0.909954 210.401 14.5472 -0.0953391
